code;name;category;id;volume;price;cap;volume_2012_1;price_2012_1;cap_2012_1;volume_2012_2;price_2012_2;cap_2012_2;volume_2012_3;price_2012_3;cap_2012_3;volume_2012_4;price_2012_4;cap_2012_4;volume_2013_1;price_2013_1;cap_2013_1;volume_2013_2;price_2013_2;cap_2013_2;volume_2013_3;price_2013_3;cap_2013_3;volume_2013_4;price_2013_4;cap_2013_4;volume_2014_1;price_2014_1;cap_2014_1;volume_2014_2;price_2014_2;cap_2014_2;volume_2014_3;price_2014_3;cap_2014_3;volume_2014_4;price_2014_4;cap_2014_4;volume_2015_1;price_2015_1;cap_2015_1;volume_2015_2;price_2015_2;cap_2015_2;volume_2015_3;price_2015_3;cap_2015_3;volume_2015_4;price_2015_4;cap_2015_4;volume_2016_1;price_2016_1;cap_2016_1;volume_2016_2;price_2016_2;cap_2016_2;volume_2016_3;price_2016_3;cap_2016_3;volume_2016_4;price_2016_4;cap_2016_4;volume_2017_1;price_2017_1;cap_2017_1;volume_2017_2;price_2017_2;cap_2017_2;volume_2017_3;price_2017_3;cap_2017_3;volume_2017_4;price_2017_4;cap_2017_4;volume_2018_1;price_2018_1;cap_2018_1;volume_2018_2;price_2018_2;cap_2018_2;volume_2018_3;price_2018_3;cap_2018_3;volume_2018_4;price_2018_4;cap_2018_4;volume_2019_1;price_2019_1;cap_2019_1;volume_2019_2;price_2019_2;cap_2019_2;volume_2019_3;price_2019_3;cap_2019_3;volume_2019_4;price_2019_4;cap_2019_4;volume_2020_1;price_2020_1;cap_2020_1;volume_2020_2;price_2020_2;cap_2020_2;volume_2020_3;price_2020_3;cap_2020_3;volume_2020_4;price_2020_4;cap_2020_4
BANE-004D;"ОАО ""АНК ""Башнефть""";aо;1-01-00013-A-004D;;;;;;;;;;;;;5684520,0;1770,2;10062737304,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BANE-005D;"ОАО ""АНК ""Башнефть""";aо;1-01-00013-A-005D;;;;;;;;;;;;;5398130,0;1773,3;9572503929,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BANEP;"ПАО АНК ""Башнефть""";ап;2-01-00013-A;34622686,0;1064,6;36859311515,6;34622686,0;1276,3;44188934141,8;34622686,0;1176,1;40719741004,6;34622686,0;1285,9;44521311927,4;34622686,0;1329,1;46017011962,6;38673878,0;1306,4;50523554219,2;38673878,0;895,0;34613120810,0;38673878,0;1262,4;48821903587,2;38673878,0;1415,1;54727404757,8;38673878,0;1413,7;54673261328,6;29788012,0;1640,1;48855318481,2;29788012,0;781,8;23288267781,6;29788012,0;909,0;27077302908,0;29788012,0;1340,0;39915936080,0;29788012,0;1408,0;41941520896,0;29788012,0;1445,0;43043677340,0;29788012,0;1715,5;51101334586,0;29788012,0;1842,5;54884412110,0;29788012,0;1904,0;56716374848,0;29788012,0;1853,5;55212080242,0;29788012,0;1228,0;36579678736,0;29788012,0;1249,5;37220120994,0;29788012,0;1150,0;34256213800,0;29788012,0;1264,5;37666941174,0;29788012,0;1327,5;39543585930,0;29788012,0;1707,0;50848136484,0;29788012,0;1720,5;51250274646,0;29788012,0;1866,5;55599324398,0;29788012,0;1797,5;53543951570,0;29788012,0;1811,0;53946089732,0;29788012,0;1642,5;48926809710,0;29788012,0;1663,5;49552357962,0;29788012,0;1728,5;51488578742,0;29788012,0;1314,0;39141447768,0;29788012,0;1443,0;42984101316,0;29788012,0;1241,0;36966922892,0;29788012,0;1169,0;34822186028,0
BANEP-001D;"ОАО ""АНК ""Башнефть""";ап;2-01-00013-A-001D;;;;;;;;;;;;;69414,0;1316,7;91397413,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BANEP-002D;"ОАО ""АНК ""Башнефть""";ап;2-01-00013-A-002D;;;;;;;;;;;;;1904446,0;1322,0;2517677612,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BANEP-003D;"ОАО ""АНК ""Башнефть""";ап;2-01-00013-A-003D;;;;;;;;;;;;;67482,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BANEP-004D;"ОАО ""АНК ""Башнефть""";ап;2-01-00013-A-004D;;;;;;;;;;;;;1165995,0;1322,7;1542261586,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BANEP-005D;"ОАО ""АНК ""Башнефть""";ап;2-01-00013-A-005D;;;;;;;;;;;;;843855,0;1334,9;1126462039,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEGY;"ОАО ""Башкирэнерго""";aо;1-01-00012-A;1042667488,0;36,37;37921816538,56;1042667488,0;33,66;35096187646,08;1042667488,0;32,39;33771999936,32;1042667488,0;23,67;24679939440,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEGYP;"ОАО ""Башкирэнерго""";ап;2-01-00012-A;50060997,0;23,999;1201413867,0;50060997,0;27,065;1354900883,81;50060997,0;30,357;1519701685,93;50060997,0;19,88;995212620,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BELU;"ПАО ""Белуга Групп""";aо;1-01-55052-E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24954049,0;605,0;15097199645,0;24954049,0;630,0;15721050870,0;19400000,0;626,0;12144400000,0;19400000,0;697,0;13521800000,0;19400000,0;630,0;12222000000,0;19400000,0;418,0;8109200000,0;19400000,0;485,0;9409000000,0;19400000,0;507,0;9835800000,0;19400000,0;666,0;12920400000,0;19400000,0;722,0;14006800000,0;19400000,0;1097,0;21281800000,0;19400000,0;1336,0;25918400000,0;15800000,0;1279,0;20208200000,0;15800000,0;1393,0;22009400000,0
BGDE;"ПАО ""Богородские деликатесы""";aо;1-01-15042-A;;;;;;;;;;;;;1000000000,0;1,2218;1221800000,0;1000000000,0;1,2447;1244700000,0;1000000000,0;1,2086;1208600000,0;1000000000,0;1,3662;1366200000,0;1000000000,0;1,4093;1409300000,0;1000000000,0;1,4093;1409300000,0;1000000000,0;;;1000000000,0;1,4765;1476500000,0;1000000000,0;1,48;1480000000,0;1000000000,0;1,46;1460000000,0;1000000000,0;1,475;1475000000,0;1000000000,0;1,445;1445000000,0;1000000000,0;1,425;1425000000,0;1000000000,0;1,36;1360000000,0;1000000000,0;1,45;1450000000,0;1000000000,0;0,185;185000000,0;1000000000,0;0,184;184000000,0;1000000000,0;0,086;86000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BISV;"ПАО ""Башинформсвязь""";aо;1-01-00011-A;949023840,0;12,717;12068736173,28;949023840,0;13,223;12548942236,32;949023840,0;10,969;10409842500,96;949023840,0;13,692;12994034417,28;949023840,0;10,522;9985628844,48;949023840,0;9,535;9048942314,4;949023840,0;5,617;5330666909,28;949023840,0;7,706;7313177711,04;949023840,0;10,4;9869847936,0;949023840,0;6,713;6370797037,92;949023840,0;5,891;5590699441,44;949023840,0;7,38;7003795939,2;949023840,0;7,84;7440346905,6;949023840,0;7,77;7373915236,8;949023840,0;8,24;7819956441,6;949023840,0;8,49;8057212401,6;949023840,0;8,7;8256507408,0;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;;949023840,0;;
BISVP;"ПАО ""Башинформсвязь""";ап;2-01-00011-A;36165270,0;4,655;168349331,85;36165270,0;4,955;179198912,85;36165270,0;3,93;142129511,1;36165270,0;4,707;170229925,89;36165270,0;5,693;205888882,11;36165270,0;5,326;192616228,02;36165270,0;5,26;190229320,2;36165270,0;5,275;190771799,25;36165270,0;5,216;188638048,32;36165270,0;4,092;147988284,84;36165270,0;4,248;153630066,96;36165270,0;4,119;148964747,13;36165270,0;3,87;139959594,9;36165270,0;4,36;157680577,2;36165270,0;4,05;146469343,5;36165270,0;3,87;139959594,9;36165270,0;4,2;151894134,0;36165270,0;4,45;160935451,5;36165270,0;4,13;149362565,1;36165270,0;4,17;150809175,9;36165270,0;4,19;151532481,3;36165270,0;3,82;138151331,4;36165270,0;3,76;135981415,2;36165270,0;3,78;136704720,6;36165270,0;3,68;133088193,6;36165270,0;3,97;143576121,9;36165270,0;4,05;146469343,5;36165270,0;3,97;143576121,9;36165270,0;4,02;145384385,4;36165270,0;4,43;160212146,1;36165270,0;5,19;187697751,3;36165270,0;5,1;184442877,0;36165270,0;6,12;221331452,4;36165270,0;6,67;241222350,9;36165270,0;8,25;298363477,5;36165270,0;12,0;433983240,0;36165270,0;9,5;343570065,0
BLNG;"ОАО ""Белон""";aо;1-06-10167-F;1150000000,0;9,54;10971000000,0;1150000000,0;10,716;12323400000,0;1150000000,0;8,01;9211500000,0;1150000000,0;8,222;9455300000,0;1150000000,0;5,826;6699900000,0;1150000000,0;5,123;5891450000,0;1150000000,0;4,513;5189950000,0;1150000000,0;3,729;4288350000,0;1150000000,0;2,556;2939400000,0;1150000000,0;3,103;3568450000,0;1150000000,0;3,194;3673100000,0;1150000000,0;2,815;3237250000,0;1150000000,0;3,145;3616750000,0;1150000000,0;4,04;4646000000,0;1150000000,0;3,64;4186000000,0;1150000000,0;3,6;4140000000,0;1150000000,0;3,95;4542500000,0;1150000000,0;4,42;5083000000,0;1150000000,0;4,27;4910500000,0;1150000000,0;4,57;5255500000,0;1150000000,0;4,86;5589000000,0;1150000000,0;3,65;4197500000,0;1150000000,0;2,49;2863500000,0;1150000000,0;3,01;3461500000,0;1150000000,0;2,69;3093500000,0;1150000000,0;2,81;3231500000,0;1150000000,0;2,96;3404000000,0;1150000000,0;2,73;3139500000,0;1150000000,0;2,725;3133750000,0;1150000000,0;3,455;3973250000,0;1150000000,0;4,01;4611500000,0;1150000000,0;3,794;4363100000,0;1150000000,0;4,01;4611500000,0;1150000000,0;4,234;4869100000,0;1150000000,0;4,016;4618400000,0;1150000000,0;4,166;4790900000,0;1150000000,0;5,296;6090400000,0
BNSB;"ОАО ""Брянская сбытовая компания""";aо;1-01-65070-D;9506650,0;;;9506650,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BNSBP;"ОАО ""Брянская сбытовая компания""";ап;2-01-65070-D;3147550,0;;;3147550,0;13,589;42772056,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRZL;"ПАО ""Бурятзолото""";aо;1-06-20577-F;7027270,0;721,3;5068769851,0;7027270,0;748,1;5257100687,0;7027270,0;594,1;4174901107,0;7027270,0;590,4;4148900208,0;7027270,0;658,2;4625349114,0;7027270,0;539,2;3789103984,0;7027270,0;465,3;3269788731,0;7027270,0;401,5;2821448905,0;7027270,0;362,9;2550196283,0;7027270,0;343,6;2414569972,0;7027270,0;325,7;2288781839,0;7027270,0;308,0;2164399160,0;7027270,0;507,0;3562825890,0;7027270,0;918,0;6451033860,0;7027270,0;876,0;6155888520,0;7027270,0;968,0;6802397360,0;7027270,0;950,0;6675906500,0;7027270,0;1220,0;8573269400,0;7027270,0;1180,0;8292178600,0;7027270,0;1310,0;9205723700,0;7027270,0;1290,0;9065178300,0;7027270,0;1180,0;8292178600,0;7027270,0;1035,0;7273224450,0;7027270,0;975,0;6851588250,0;7027270,0;855,0;6008315850,0;7027270,0;770,0;5410997900,0;7027270,0;840,0;5902906800,0;7027270,0;885,0;6219133950,0;7027270,0;900,0;6324543000,0;7027270,0;878,0;6169943060,0;7027270,0;868,0;6099670360,0;7027270,0;858,0;6029397660,0;7027270,0;750,0;5270452500,0;7027270,0;810,0;5692088700,0;7027270,0;825,0;5797497750,0;7027270,0;1013,0;7118624510,0;7027270,0;972,0;6830506440,0
BSPB;"ПАО ""Банк ""Санкт-Петербург""";aо;10300436B;282150000,0;72,07;20334550500,0;300718935,0;78,66;23654551427,1;300718935,0;55,26;16617728348,1;300718935,0;63,6;19125724266,0;300718935,0;49,76;14963774205,6;300718935,0;36,72;11042399293,2;300718935,0;40,02;12034771778,7;439554000,0;43,68;19199718720,0;439554000,0;41,66;18311819640,0;439554000,0;34,17;15019560180,0;439554000,0;38,18;16782171720,0;439554000,0;31,48;13837159920,0;439554000,0;24,4;10725117600,0;439554000,0;31,65;13911884100,0;439554000,0;40,55;17823914700,0;439554000,0;36,3;15955810200,0;439554000,0;43,65;19186532100,0;439554000,0;45,2;19867840800,0;439554000,0;52,05;22878785700,0;439554000,0;58,55;25735886700,0;439554000,0;67,3;29581984200,0;439554000,0;61,05;26834771700,0;439554000,0;56,2;24702934800,0;499554000,0;55,5;27725247000,0;499554000,0;54,75;27350581500,0;499554000,0;54,5;27225693000,0;499554000,0;50,1;25027655400,0;499554000,0;49,8;24877789200,0;499554000,0;44,58;22270117320,0;499554000,0;54,22;27085817880,0;499554000,0;51,35;25652097900,0;499554000,0;51,23;25592151420,0;499554000,0;55,42;27685282680,0;499554000,0;43,29;21625692660,0;487554167,0;40,81;19897085555,27;487554167,0;42,34;20643043430,78;487554167,0;51,72;25216301517,24
BSPBP;Банк Санкт-Петербург (ОАО);ап;20200436B;65211000,0;86,66;5651185260,0;65211000,0;88,93;5799214230,0;65211000,0;70,35;4587593850,0;65211000,0;69,82;4553032020,0;65211000,0;58,54;3817451940,0;65211000,0;35,87;2339118570,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBOM;"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""";aо;10101978B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26686022836,0;;;19379709866,0;3,6635;70997567094,09;23879709866,0;3,79;90504100392,14;23879709866,0;3,87;92414477181,42;23879709866,0;3,995;95399440914,67;23879709866,0;4,25;101488766930,5;23879709866,0;4,293;102515594454,74;23879709866,0;4,368;104306572694,69;23879709866,0;4,506;107601972656,2;23879709866,0;4,593;109679507414,54;27079709866,0;4,716;127707911728,06;27079709866,0;4,847;131255353720,5;27079709866,0;4,922;133286331960,45;27079709866,0;5,031;136238020335,85;27079709866,0;5,171;140029179717,09;27079709866,0;5,969;161638788190,15;27079709866,0;5,956;161286751961,9;27079709866,0;5,772;156304085346,55;29829709866,0;5,881;175428523721,95;29829709866,0;5,419;161647197763,85;29829709866,0;5,605;167195523798,93;29829709866,0;5,822;173668570839,85;29829709866,0;6,146;183333396836,44
CHEP;"ПАО ""ЧТПЗ""";aо;1-01-00182-A;472382880,0;57,68;27247044518,4;472382880,0;50,55;23878954584,0;472382880,0;30,22;14275410633,6;472382880,0;34,16;16136599180,8;472382880,0;40,25;19013410920,0;472382880,0;30,98;14634421622,4;472382880,0;24,52;11582828217,6;472382880,0;23,56;11129340652,8;472382880,0;29,78;14067562166,4;472382880,0;22,06;10420766332,8;472382880,0;25,93;12248888078,4;472382880,0;25,71;12144963844,8;472382880,0;39,9;18848076912,0;472382880,0;41,0;19367698080,0;472382880,0;37,3;17619881424,0;472382880,0;51,7;24422194896,0;472382880,0;41,5;19603889520,0;472382880,0;42,4;20029034112,0;472382880,0;67,8;32027559264,0;472382880,0;70,7;33397469616,0;472382880,0;99,6;47049334848,0;472382880,0;132,2;62449016736,0;472382880,0;111,5;52670691120,0;472382880,0;113,0;53379265440,0;472382880,0;120,5;56922137040,0;472382880,0;180,5;85265109840,0;472382880,0;145,0;68495517600,0;472382880,0;115,0;54324031200,0;472382880,0;105,2;49694678976,0;472382880,0;146,5;69204091920,0;305696336,0;155,0;47382932080,0;305696336,0;138,5;42338942536,0;305696336,0;207,0;63279141552,0;305696336,0;190,5;58235152008,0;305696336,0;194,5;59457937352,0;305696336,0;207,5;63431989720,0;305696336,0;253,5;77494021176,0
CHGZ;"ПАО ""РН-Западная Сибирь""";aо;1-01-00185-A;26771420,0;6,971;186623568,82;26771420,0;6,443;172488259,06;26771420,0;5,591;149679009,22;26771420,0;22,832;611245061,44;26771420,0;18,844;504480638,48;26771420,0;22,517;602812064,14;26771420,0;18,66;499554697,2;26771420,0;18,75;501964125,0;26771420,0;26,845;718678769,9;26771420,0;22,105;591782239,1;26771420,0;24,882;666126472,44;26771420,0;24,971;668509128,82;26771420,0;27,0;722828340,0;26771420,0;26,9;720151198,0;26771420,0;27,8;744245476,0;26771420,0;28,0;749599760,0;26771420,0;30,2;808496884,0;26771420,0;31,7;848654014,0;26771420,0;32,4;867394008,0;26771420,0;30,1;805819742,0;26771420,0;31,2;835268304,0;26771420,0;38,7;1036053954,0;26771420,0;35,0;936999700,0;26771420,0;34,7;928968274,0;26771420,0;34,8;931645416,0;26771420,0;32,9;880779718,0;26771420,0;29,6;792434032,0;26771420,0;24,0;642514080,0;26771420,0;;;26771420,0;34,5;923613990,0;26771420,0;32,0;856685440,0;26771420,0;30,4;813851168,0;26771420,0;33,4;894165428,0;26771420,0;28,4;760308328,0;26771420,0;34,2;915582564,0;26771420,0;52,4;1402822408,0;26771420,0;51,2;1370696704,0
CHKZ;"ПАО ""ЧКПЗ""";aо;1-03-45058-D;600216,0;2295,8;1377975892,8;600216,0;2086,5;1252350684,0;600216,0;1785,0;1071385560,0;600216,0;1888,9;1133748002,4;600216,0;2045,7;1227861871,2;600216,0;2062,9;1238185586,4;600216,0;2033,9;1220779322,4;600216,0;;;600216,0;;;600216,0;;;600216,0;;;600216,0;;;600216,0;1690,0;1014365040,0;600216,0;1940,0;1164419040,0;600216,0;1940,0;1164419040,0;600216,0;;;600216,0;;;600216,0;;;600216,0;1940,0;1164419040,0;600216,0;2250,0;1350486000,0;600216,0;2540,0;1524548640,0;600216,0;2480,0;1488535680,0;600216,0;;;600216,0;1950,0;1170421200,0;600216,0;1930,0;1158416880,0;600216,0;2250,0;1350486000,0;600216,0;2150,0;1290464400,0;600216,0;2060,0;1236444960,0;600216,0;2200,0;1320475200,0;600216,0;6160,0;3697330560,0;600216,0;4760,0;2857028160,0;600216,0;4120,0;2472889920,0;600216,0;5920,0;3553278720,0;600216,0;4120,0;2472889920,0;600216,0;5220,0;3133127520,0;600216,0;5740,0;3445239840,0;600216,0;6020,0;3613300320,0
CHMF;"ПАО ""Северсталь""";aо;1-02-00143-A;1007701355,0;364,4;367206373762,0;1007701355,0;399,7;402778231593,5;1007701355,0;376,0;378895709480,0;837718660,0;396,0;331736589360,0;837718660,0;372,2;311798885252,0;837718660,0;279,9;234477452934,0;837718660,0;207,7;173994165682,0;837718660,0;281,6;235901574656,0;837718660,0;317,5;265975674550,0;837718660,0;264,7;221744129302,0;837718660,0;279,2;233891049872,0;837718660,0;393,8;329893608308,0;837718660,0;497,35;416639375551,0;837718660,0;653,45;547407258377,0;837718660,0;589,5;493835150070,0;837718660,0;697,4;584224993484,0;837718660,0;611,5;512264960590,0;837718660,0;717,4;600979366684,0;837718660,0;693,7;581125434442,0;837718660,0;766,0;641692493560,0;837718660,0;928,8;778073091408,0;837718660,0;814,3;682154304838,0;837718660,0;771,2;646048630592,0;837718660,0;868,6;727642428076,0;837718660,0;893,3;748334078978,0;837718660,0;873,1;731412162046,0;837718660,0;925,3;775141076098,0;837718660,0;1087,2;910767727152,0;837718660,0;942,2;789298521452,0;837718660,0;1029,0;862012501140,0;837718660,0;1070,4;896694053664,0;837718660,0;939,4;786952909204,0;837718660,0;941,0;788293259060,0;837718660,0;857,0;717924891620,0;837718660,0;862,6;722616116116,0;837718660,0;994,8;833362522968,0;837718660,0;1325,4;1110312311964,0
CHMK;"ПАО ""ЧМК""";aо;1-01-00080-A;3161965,0;2506,0;7923884290,0;3161965,0;2681,0;8477228165,0;3161965,0;2370,0;7493857050,0;3161965,0;2331,0;7370540415,0;3161965,0;1826,0;5773748090,0;3161965,0;1916,0;6058324940,0;3161965,0;1579,0;4992742735,0;3161965,0;1238,0;3914512670,0;3161965,0;966,0;3054458190,0;3161965,0;583,0;1843425595,0;3161965,0;718,0;2270290870,0;3161965,0;1029,0;3253661985,0;3161965,0;849,0;2684508285,0;3161965,0;1662,0;5255185830,0;3161965,0;4855,0;15351340075,0;3161965,0;4170,0;13185394050,0;3161965,0;3630,0;11477932950,0;3161965,0;3360,0;10624202400,0;3161965,0;2730,0;8632164450,0;3161965,0;3320,0;10497723800,0;3161965,0;4000,0;12647860000,0;3161965,0;4405,0;13928455825,0;3161965,0;3760,0;11888988400,0;3161965,0;4015,0;12695289475,0;3161965,0;3055,0;9659803075,0;3161965,0;2910,0;9201318150,0;3161965,0;2680,0;8474066200,0;3161965,0;2720,0;8600544800,0;3161965,0;2370,0;7493857050,0;3161965,0;2765,0;8742833225,0;3161965,0;2785,0;8806072525,0;3161965,0;2730,0;8632164450,0;3161965,0;2520,0;7968151800,0;3161965,0;2280,0;7209280200,0;3161965,0;2450,0;7746814250,0;3161965,0;2575,0;8142059875,0;3161965,0;2785,0;8806072525,0
CHMZ;"ОАО ""ЧМЗ""";aо;1-02-30163-D;2331157,0;;;2331157,0;;;15729134,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHMZ-001D;"ОАО ""ЧМЗ""";aо;1-02-30163-D-001D;13397977,0;;;13397977,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHSB;"ОАО ""Читинская ЭСК""";aо;1-01-55178-E;1625666413,0;0,082498;134114227,74;1625666413,0;0,097645;158738196,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHSBP;"ОАО ""Читинская ЭСК""";ап;2-01-55178-E;436475172,0;0,08419;36746844,73;436475172,0;0,091902;40112941,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHZN;"ПАО ""ЧЦЗ""";aо;1-01-45040-D;54195410,0;70,63;3827821808,3;54195410,0;77,92;4222906347,2;54195410,0;65,13;3529747053,3;54195410,0;83,45;4522606964,5;54195410,0;80,31;4352433377,1;54195410,0;95,99;5202217405,9;54195410,0;114,97;6230846287,7;54195410,0;107,2;5809747952,0;54195410,0;121,06;6560896334,6;54195410,0;135,04;7318548166,4;54195410,0;134,47;7287656782,7;54195410,0;164,03;8889673102,3;54195410,0;283,5;15364398735,0;54195410,0;420,5;22789169905,0;54195410,0;488,0;26447360080,0;54195410,0;459,0;24875693190,0;54195410,0;446,0;24171152860,0;54195410,0;411,0;22274313510,0;54195410,0;351,0;19022588910,0;54195410,0;542,0;29373912220,0;54195410,0;653,0;35389602730,0;54195410,0;542,0;29373912220,0;54195410,0;508,0;27531268280,0;54195410,0;507,0;27477072870,0;54195410,0;443,0;24008566630,0;54195410,0;536,0;29048739760,0;54195410,0;545,0;29536498450,0;54195410,0;468,0;25363451880,0;;;;;;;;;;;;;;;;;;;;;;;;;;;
CITB;КИТ Финанс Инвестиционный банк (ОАО);aо;10201911B;700000000,0;;;700000000,0;;;700000000,0;;;700000000,0;;;700000000,0;;;700000000,0;;;700000000,0;;;700000000,0;;;700000000,0;;;700000000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLSB;"ПАО ""Челябэнергосбыт""";aо;1-01-55059-E;6894914573,0;0,42217;2910826085,28;6894914573,0;0,26845;1850939817,12;6894914573,0;0,20505;1413802233,19;6894914573,0;0,22053;1520535510,78;6894914573,0;0,20057;1382913015,91;6894914573,0;0,16016;1104289518,01;6894914573,0;0,12901;889512929,06;6894914573,0;0,11943;823459647,45;6894914573,0;0,09326;643019733,08;6894914573,0;0,08648;596272212,27;6894914573,0;0,08427;581034451,07;6894914573,0;0,08006;552006860,71;6894914573,0;0,1042;718450098,51;6894914573,0;0,0761;524702999,01;6894914573,0;0,0737;508155204,03;6894914573,0;0,0919;633642649,26;6894914573,0;0,0875;603305025,14;6894914573,0;0,098;675701628,15;6894914573,0;0,094;648121969,86;6894914573,0;0,1385;954945668,36;6894914573,0;0,1325;913576180,92;6894914573,0;0,131;903233809,06;6894914573,0;0,1575;1085949045,25;6894914573,0;0,126;868759236,2;6894914573,0;0,1125;775677889,46;6894914573,0;0,1005;692938914,59;6894914573,0;0,0785;541250793,98;6894914573,0;0,0525;361983015,08;6894914573,0;0,0714;492296900,51;6894914573,0;0,0897;618473837,2;6894914573,0;0,07;482644020,11;;;;;;;;;;;;;;;;;;
